priority,quarter,date,amount,vendor,description,receipt_state,candidate_count,confidence,best_source,project_code,project_source,rd_eligible,xero_next_step,xero_search,bank_line_id
4,Q2,2025-12-01,674.00,P & J Mabasa,P & J MABASA PL ALICE SPRINGS · NAB Visa ACT #8815,missing_receipt,0,,,ACT-GD,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,P & J Mabasa 674.00 2025-12-01,4423b436-cd2b-4a12-a00a-e4cbdb356a07
4,Q2,2025-12-15,635.05,NRMA Insurance,NRMA Insurance nrma.com.au · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,vendor_override,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,NRMA Insurance 635.05 2025-12-15,d06bfb77-642e-4d66-ad5c-8f2b35b857a7
4,Q3,2026-02-06,538.12,STEELMART CALOUNDRA CALOUNDRAQLD,STEELMART CALOUNDRA CALOUNDRAQLD · NAB Visa ACT #8815,missing_receipt,0,,,ACT-HV,vendor_rule,false,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,STEELMART CALOUNDRA CALOUNDRAQLD 538.12 2026-02-06,096d804c-45ea-4cbb-8e92-f60a41dc6d3e
4,Q3,2026-03-26,500.10,STRELEC LJUBLJANA,STRELEC LJUBLJANA · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,location,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,STRELEC LJUBLJANA 500.10 2026-03-26,7c9c296d-ee9e-4882-b9e0-5294304c406a
4,Q2,2025-12-11,436.24,Colyton Hotel,COLYTON HOTEL COLYTON · NAB Visa ACT #8815,missing_receipt,0,,,ACT-MY,auto,false,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Colyton Hotel 436.24 2025-12-11,1f29fb05-0e68-492a-b6ab-32d50409f859
4,Q3,2026-03-31,426.36,Hinterland Aviation Cairns,Hinterland Aviation Cairns · NAB Visa ACT #8815,missing_receipt,0,,,ACT-GD,vendor_rule,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Hinterland Aviation Cairns 426.36 2026-03-31,ea0209ba-041e-4bd5-be59-a55d0a9b1fd6
4,Q2,2025-12-01,425.57,Woolworths,WOOLWORTHS/W/FRONT PDE & IDALIA · NAB Visa ACT #8815,missing_receipt,0,,,ACT-HV,trip_meal,false,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Woolworths 425.57 2025-12-01,168078b3-7390-4f43-9f18-a1b2633931f4
4,Q2,2025-10-07,395.77,A W M ELECTRICAL WHO ALICE SPRINGS,A W M ELECTRICAL WHO ALICE SPRINGS · NAB Visa ACT #8815,missing_receipt,0,,,ACT-GD,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,A W M ELECTRICAL WHO ALICE SPRINGS 395.77 2025-10-07,d76fdbe6-23b1-44b6-88a0-33d185468fce
4,Q2,2025-11-17,393.72,Indonesia Arrival ROTTERDAM,Indonesia Arrival ROTTERDAM · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,vendor_override,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Indonesia Arrival ROTTERDAM 393.72 2025-11-17,00cbfb22-9ac5-4444-9417-ad34c50e5095
4,Q3,2026-02-25,388.20,BIG W/OLD HUME HWY & ROSCMITTAGONG,BIG W/OLD HUME HWY & ROSCMITTAGONG · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,location,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,BIG W/OLD HUME HWY & ROSCMITTAGONG 388.20 2026-02-25,ce5bbd0c-8be4-4364-8061-692bd013366a
4,Q2,2025-10-30,360.00,Internet Transfer,INTERNET TRANSFER Linked Acc Trns · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Internet Transfer 360.00 2025-10-30,591fba4c-29d7-4674-821a-b0e53879c54b
4,Q2,2025-10-30,352.22,SQ *VALLEY SLICE PTY LTD Mooloolah Val,SQ *VALLEY SLICE PTY LTD Mooloolah Val · NAB Visa ACT #8815,missing_receipt,0,,,ACT-FM,auto,false,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,SQ *VALLEY SLICE PTY LTD Mooloolah Val 352.22 2025-10-30,cd12f8a7-1b54-4698-b508-1835a4987bce
4,Q2,2025-10-14,323.30,BEARPEP PTY LTD LARRAKEYAH,BEARPEP PTY LTD LARRAKEYAH · NAB Visa ACT #8815,missing_receipt,0,,,ACT-GD,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,BEARPEP PTY LTD LARRAKEYAH 323.30 2025-10-14,a02f9ced-9407-4285-a255-eb82d2f66591
4,Q2,2025-10-28,314.20,JMC No2 Pty Ltd TS Ken Kenilworth,JMC No2 Pty Ltd TS Ken Kenilworth · NAB Visa ACT #8815,missing_receipt,0,,,ACT-FM,auto,false,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,JMC No2 Pty Ltd TS Ken Kenilworth 314.20 2025-10-28,c2aac242-2f74-4474-9f7f-efe1424c1f33
4,Q2,2025-12-15,298.92,Alice Springs Casino,ALICE SPRINGS CASINO O ALICE SPRINGS · NAB Visa ACT #8815,missing_receipt,0,,,ACT-GD,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Alice Springs Casino 298.92 2025-12-15,7b78bbed-d217-4416-b4d8-bd749894806a
4,Q3,2026-02-02,287.57,VTC-ONLINE YULARA,VTC-ONLINE YULARA · NAB Visa ACT #8815,missing_receipt,0,,,ACT-GD,location,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,VTC-ONLINE YULARA 287.57 2026-02-02,f59f7548-7100-4f35-9e73-04495736b3bd
4,Q2,2025-10-06,260.00,Internet Transfer,INTERNET TRANSFER Linked Acc Trns · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Internet Transfer 260.00 2025-10-06,069d08bb-176f-445d-b9a8-ff1f0d0947e3
4,Q2,2025-11-11,249.79,EPILOGUE ENTERPRISES ALICE SPRINGS,EPILOGUE ENTERPRISES ALICE SPRINGS · NAB Visa ACT #8815,missing_receipt,0,,,ACT-GD,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,EPILOGUE ENTERPRISES ALICE SPRINGS 249.79 2025-11-11,7dfae421-47cd-4bc7-9602-96ae65f11dd7
4,Q2,2025-10-31,245.28,Aldi,ALDI STORES CALOUNDRA · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,trip_meal,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Aldi 245.28 2025-10-31,896984a5-6402-4a32-8bdb-7082a511f924
4,Q2,2025-10-15,239.00,NOVOTEL SYDNEY WEST HQ ROOTY HILL,NOVOTEL SYDNEY WEST HQ ROOTY HILL · NAB Visa ACT #8815,missing_receipt,0,,,ACT-GD,trip_rule,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,NOVOTEL SYDNEY WEST HQ ROOTY HILL 239.00 2025-10-15,2bc56b17-e900-4548-b8c2-fcf8be0aa531
4,Q3,2026-03-02,232.55,AMPOL WYONG DIESEL NO WYONG,AMPOL WYONG DIESEL NO WYONG · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,vendor_rule,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,AMPOL WYONG DIESEL NO WYONG 232.55 2026-03-02,2d9a402c-8182-49ff-be00-8f68b2e5abd0
4,Q3,2026-02-09,213.00,ORSO GASTRONOMIA PTY L ROSE PARK,ORSO GASTRONOMIA PTY L ROSE PARK · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,ORSO GASTRONOMIA PTY L ROSE PARK 213.00 2026-02-09,4ae8725b-4338-4081-bcaa-ddea724a2705
4,Q3,2026-03-03,212.21,BP NAMBUCCA TRVL CTR 7795VALLA,BP NAMBUCCA TRVL CTR 7795VALLA · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,location,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,BP NAMBUCCA TRVL CTR 7795VALLA 212.21 2026-03-03,29f14cb8-aec9-4be9-a17d-8bbd62c21fea
4,Q3,2026-01-19,206.44,SQ *POCKY ASIAN RESTAURANMaleny,SQ *POCKY ASIAN RESTAURANMaleny · NAB Visa ACT #8815,missing_receipt,0,,,ACT-FM,location,false,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,SQ *POCKY ASIAN RESTAURANMaleny 206.44 2026-01-19,0fdbc1e6-dc58-4a35-bc03-dd3208aaf275
4,Q2,2025-10-16,204.62,BARLMARRK SUPERMARKET MANINGRIDA,BARLMARRK SUPERMARKET MANINGRIDA · NAB Visa ACT #8815,missing_receipt,0,,,ACT-GD,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,BARLMARRK SUPERMARKET MANINGRIDA 204.62 2025-10-16,5ba7ef2d-5c04-4624-b0db-ad2ec9712953
4,Q2,2025-11-17,204.55,Indonesia Arrival ROTTERDAM,Indonesia Arrival ROTTERDAM · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,vendor_override,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Indonesia Arrival ROTTERDAM 204.55 2025-11-17,13eed03b-6a2b-4692-8e28-0506f9c1bf3b
4,Q2,2025-11-04,202.16,Internet Banking Transfer,INTERNET BANKING TRANSFERMELBOURNE · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Internet Banking Transfer 202.16 2025-11-04,12e6c588-9d5f-4279-b8c7-c5fb457958bd
4,Q3,2026-02-25,199.60,SPOTLIGHT MITTAGONG MITTAGONGNSW,SPOTLIGHT MITTAGONG MITTAGONGNSW · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,location,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,SPOTLIGHT MITTAGONG MITTAGONGNSW 199.60 2026-02-25,f2cb8c05-33fd-436e-95b2-93db82cb0638
4,Q3,2026-03-10,186.75,SANKALP ANNERLEY,SANKALP ANNERLEY · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,SANKALP ANNERLEY 186.75 2026-03-10,7ed6d38c-e48b-40e8-bb37-143104fd10c1
4,Q3,2026-02-03,180.76,ERLDUNDA DESERT OAKS ERLDUNDA,ERLDUNDA DESERT OAKS ERLDUNDA · NAB Visa ACT #8815,missing_receipt,0,,,ACT-GD,location,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,ERLDUNDA DESERT OAKS ERLDUNDA 180.76 2026-02-03,364e6ca4-df36-47b0-bdfa-095ca43008ad
4,Q2,2025-10-21,167.75,BIG W/CRN OF GEORGE & PARSYDNEY,BIG W/CRN OF GEORGE & PARSYDNEY · NAB Visa ACT #8815,missing_receipt,0,,,ACT-JH,trip_rule,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,BIG W/CRN OF GEORGE & PARSYDNEY 167.75 2025-10-21,efee87fe-5bd9-48dd-9940-3d9f360bf69d
4,Q2,2025-11-04,165.99,Woolworths,WOOLWORTHS/40 HARTLEY ST ALICE SPRINGS · NAB Visa ACT #8815,missing_receipt,0,,,ACT-GD,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Woolworths 165.99 2025-11-04,3aa348a8-ea5f-415e-9679-f5ef47ccd227
4,Q2,2025-10-14,156.20,DAYUSE Paris,DAYUSE Paris · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,DAYUSE Paris 156.20 2025-10-14,2c772e75-2961-49bc-8b07-82388eb99ffa
4,Q3,2026-03-25,153.00,TRIPLE BULL CRONULLA,TRIPLE BULL CRONULLA · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,TRIPLE BULL CRONULLA 153.00 2026-03-25,49635952-0905-495c-b2f4-49e2cce02821
4,Q2,2025-12-29,151.73,Woodfordia,WOODFORDIA INC WOODFORD · NAB Visa ACT #8815,missing_receipt,0,,,ACT-FM,auto,false,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Woodfordia 151.73 2025-12-29,6c78d4f1-ffee-41ed-8395-00be931cf151
4,Q3,2026-02-23,150.00,STACKS OF WAX PTY LT NEWTOWN,STACKS OF WAX PTY LT NEWTOWN · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,vendor_rule,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,STACKS OF WAX PTY LT NEWTOWN 150.00 2026-02-23,867d2b1b-35e0-49b7-9859-a2c5db2139fc
4,Q3,2026-03-02,150.00,MALENYVIBESPILATES.COM GOLDEN BEACH,MALENYVIBESPILATES.COM GOLDEN BEACH · NAB Visa ACT #8815,missing_receipt,0,,,ACT-FM,location,false,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,MALENYVIBESPILATES.COM GOLDEN BEACH 150.00 2026-03-02,1f8346d2-8333-43d9-b49f-7d2ea8f17dbf
4,Q3,2026-03-06,148.00,WITTA RRC BEERWAH,WITTA RRC BEERWAH · NAB Visa ACT #8815,missing_receipt,0,,,ACT-FM,location,false,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,WITTA RRC BEERWAH 148.00 2026-03-06,90c7d352-6355-4b7c-a047-82f49eca80f5
4,Q3,2026-02-09,143.58,FOUNDERPASS.COM ESSEX,FOUNDERPASS.COM ESSEX · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,vendor_rule,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,FOUNDERPASS.COM ESSEX 143.58 2026-02-09,57f7dc93-b0a4-40aa-9b8f-8360bf36db82
4,Q2,2025-11-21,138.56,Admission Badung,ADMISSION BADUNG - BALI · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,trip_rule,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Admission Badung 138.56 2025-11-21,3de07af1-d1f2-4286-9e42-44bd9909009d
4,Q2,2025-11-19,137.50,BRISBANE POWERHOUSE NEW FARM,BRISBANE POWERHOUSE NEW FARM · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,vendor_override,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,BRISBANE POWERHOUSE NEW FARM 137.50 2025-11-19,93cbd09f-60d8-44fc-b3ca-2b91949807b2
4,Q3,2026-03-04,133.63,BALLINA TRAVEL CTR 9072 BALLINA,BALLINA TRAVEL CTR 9072 BALLINA · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,vendor_rule,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,BALLINA TRAVEL CTR 9072 BALLINA 133.63 2026-03-04,458c877a-b656-4b43-8ef1-a245011789e0
4,Q2,2025-12-23,129.78,Pholklore,PHOLKLORE - TORQUAY TORQUAY · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,trip_rule,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Pholklore 129.78 2025-12-23,a17ba99b-2d3b-44c8-b2ac-3f9e520b046e
4,Q3,2026-03-30,129.78,KIOSK BUDAPEST BUDAPEST,KIOSK BUDAPEST BUDAPEST · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,location,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,KIOSK BUDAPEST BUDAPEST 129.78 2026-03-30,24224e9c-02ac-492f-ae1e-8bb924372214
4,Q2,2025-12-04,120.00,Edmonds Landscaping,EDMONDS LANDSCAPING BOHLE PLAINS · NAB Visa ACT #8815,missing_receipt,0,,,ACT-HV,auto,false,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Edmonds Landscaping 120.00 2025-12-04,17d3252b-c337-4494-856f-b6e645f255d8
4,Q3,2026-02-23,120.00,BUNDANON ILLAROO,BUNDANON ILLAROO · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,location,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,BUNDANON ILLAROO 120.00 2026-02-23,16dd1a76-e55b-401b-a56f-a9aecb656f82
4,Q3,2026-02-03,118.36,Hanuman Restaurant Ali Alice Springs,Hanuman Restaurant Ali Alice Springs · NAB Visa ACT #8815,missing_receipt,0,,,ACT-GD,location,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Hanuman Restaurant Ali Alice Springs 118.36 2026-02-03,3fb6e318-002a-4104-a008-2b7e9c7fb7c4
4,Q3,2026-02-13,115.99,WWW.VEVOR.COM.AU MELBOURNE,WWW.VEVOR.COM.AU MELBOURNE · NAB Visa ACT #8815,missing_receipt,0,,,ACT-HV,vendor_rule,false,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,WWW.VEVOR.COM.AU MELBOURNE 115.99 2026-02-13,becf6f9f-7374-4c82-809b-ddacc8efb0ce
4,Q2,2025-11-24,112.09,Emme Mac Black,SQ *EMME MAC BLACK Chiltern · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Emme Mac Black 112.09 2025-11-24,676d8d3f-8097-4695-b3dd-ca3cd94835fd
4,Q3,2026-03-30,103.64,7 ELEVEN 4223 LITTLE MOUNTA,7 ELEVEN 4223 LITTLE MOUNTA · NAB Visa ACT #8815,missing_receipt,0,,,ACT-FM,auto,false,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,7 ELEVEN 4223 LITTLE MOUNTA 103.64 2026-03-30,27826742-81c4-4181-9fd8-a09bbf7ee555
4,Q3,2026-02-04,103.59,DISCOVERY RESORTS-KING PETERMANN,DISCOVERY RESORTS-KING PETERMANN · NAB Visa ACT #8815,missing_receipt,0,,,ACT-GD,location,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,DISCOVERY RESORTS-KING PETERMANN 103.59 2026-02-04,5c8ab81f-8cdc-4dd0-b33b-33c494d42202
4,Q2,2025-11-18,103.00,TICKETS*FARM MY SC 0404900312,TICKETS*FARM MY SC 0404900312 · NAB Visa ACT #8815,missing_receipt,0,,,ACT-FM,vendor_override,false,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,TICKETS*FARM MY SC 0404900312 103.00 2025-11-18,b2f8191d-6e96-4568-8bc3-ed2a32f4648c
4,Q2,2025-12-03,101.45,EG Group,EG GROUP/CNR LAKESIDE DR CLUDEN · NAB Visa ACT #8815,missing_receipt,0,,,ACT-HV,trip_rule,false,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,EG Group 101.45 2025-12-03,fbd6c61c-c05c-4d63-8068-58a97009a1a9
4,Q2,2025-10-07,100.00,About Time Bathhouse Torquay,About Time Bathhouse Torquay · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,About Time Bathhouse Torquay 100.00 2025-10-07,d6c43615-2411-45e1-b781-18b9e97c7679
4,Q3,2026-03-25,99.08,Restavracija Al Fresco Bled,Restavracija Al Fresco Bled · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,location,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Restavracija Al Fresco Bled 99.08 2026-03-25,5603e193-50ad-43c2-94ca-a54b5d001c36
4,Q2,2025-10-07,94.00,RICEBOI MOOLOOLABA,RICEBOI MOOLOOLABA · NAB Visa ACT #8815,missing_receipt,0,,,ACT-FM,trip_rule,false,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,RICEBOI MOOLOOLABA 94.00 2025-10-07,4ee22c2f-0053-4aa4-af59-94743088ec7e
4,Q3,2026-01-14,92.40,3DEXPERIENCE DASSAULT MELBOURNE,3DEXPERIENCE DASSAULT MELBOURNE · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,vendor_rule,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,3DEXPERIENCE DASSAULT MELBOURNE 92.40 2026-01-14,0deace90-07f8-4ecb-84cc-ac2b5fe370d1
4,Q3,2026-03-09,90.45,SUPER CHEAP AUTO ACACIA RIDGE,SUPER CHEAP AUTO ACACIA RIDGE · NAB Visa ACT #8815,missing_receipt,0,,,ACT-HV,vendor_rule,false,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,SUPER CHEAP AUTO ACACIA RIDGE 90.45 2026-03-09,5ce49430-a9c0-43b9-a687-1fa0cebd5a40
4,Q3,2026-02-16,89.46,HARRIS FARM MARKETS PT WEST END,HARRIS FARM MARKETS PT WEST END · NAB Visa ACT #8815,missing_receipt,0,,,ACT-FM,auto,false,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,HARRIS FARM MARKETS PT WEST END 89.46 2026-02-16,3bf348d9-4060-4700-ba73-7b8a886d237f
4,Q2,2025-10-13,88.34,SQ *DUYU COFFEE ROASTERS Ciccone,SQ *DUYU COFFEE ROASTERS Ciccone · NAB Visa ACT #8815,missing_receipt,0,,,ACT-GD,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,SQ *DUYU COFFEE ROASTERS Ciccone 88.34 2025-10-13,9d50a77e-8d2a-4452-9f67-438dccf72ca9
4,Q2,2025-10-06,86.19,SQ *NEST IN WITTA Witta,SQ *NEST IN WITTA Witta · NAB Visa ACT #8815,missing_receipt,0,,,ACT-FM,auto,false,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,SQ *NEST IN WITTA Witta 86.19 2025-10-06,5a87933f-8d44-413e-b4fa-ad14d37be468
